x1,y1,z1,x2,y2,z2,x3,y3,z3,
0.476115,39.9161,-0.24335,2.72881,57.3486,6.54779,-9.34034,-3.74427,17.7872,
0.476773,39.9194,-0.243272,2.52449,57.4073,6.56616,-9.20182,-3.67905,17.7611,
0.477433,39.9228,-0.243184,2.31992,57.4638,6.58369,-9.06322,-3.6135,17.7347,
0.478094,39.9261,-0.243086,2.11511,57.5182,6.60036,-8.92456,-3.54762,17.7083,
0.478757,39.9294,-0.242978,1.9101,57.5704,6.61619,-8.78582,-3.48141,17.6816,
0.479421,39.9328,-0.242861,1.70492,57.6204,6.63118,-8.64701,-3.41486,17.6549,
0.480085,39.9362,-0.242733,1.49959,57.6682,6.64532,-8.50813,-3.34798,17.628,
0.480751,39.9396,-0.242596,1.29413,57.7139,6.65863,-8.36918,-3.28075,17.601,
0.481416,39.943,-0.24245,1.08857,57.7575,6.67111,-8.23016,-3.21319,17.5738,
0.482081,39.9465,-0.242293,0.882936,57.7989,6.68275,-8.09107,-3.14529,17.5465,
0.482747,39.9499,-0.242127,0.677256,57.8381,6.69357,-7.95192,-3.07705,17.5191,
0.483411,39.9534,-0.241951,0.471553,57.8753,6.70356,-7.81269,-3.00846,17.4915,
0.484076,39.9569,-0.241765,0.26585,57.9103,6.71274,-7.6734,-2.93953,17.4638,
0.484739,39.9604,-0.24157,0.060172,57.9432,6.72109,-7.53405,-2.87025,17.4359,
0.485401,39.964,-0.241366,-0.145457,57.9739,6.72863,-7.39463,-2.80063,17.4079,
0.486062,39.9675,-0.241151,-0.351012,58.0026,6.73535,-7.25514,-2.73065,17.3798,
0.486721,39.9711,-0.240927,-0.556471,58.0292,6.74127,-7.1156,-2.66032,17.3515,
0.487378,39.9747,-0.240694,-0.76181,58.0537,6.74638,-6.97598,-2.58964,17.323,
0.488033,39.9783,-0.240451,-0.967006,58.0762,6.7507,-6.83631,-2.5186,17.2944,
0.488686,39.9819,-0.240199,-1.17204,58.0965,6.75421,-6.69658,-2.44721,17.2657,
0.489337,39.9855,-0.239938,-1.37688,58.1148,6.75693,-6.55678,-2.37546,17.2368,
0.489984,39.9892,-0.239667,-1.58151,58.1311,6.75887,-6.41693,-2.30335,17.2078,
0.490629,39.9929,-0.239386,-1.78591,58.1453,6.76001,-6.27701,-2.23089,17.1786,
0.491271,39.9965,-0.239097,-1.99006,58.1575,6.76038,-6.13704,-2.15805,17.1493,
0.491909,40.0002,-0.238798,-2.19393,58.1676,6.75996,-5.99701,-2.08486,17.1198,
0.492544,40.004,-0.23849,-2.3975,58.1758,6.75877,-5.85693,-2.01129,17.0902,
0.493175,40.0077,-0.238172,-2.60075,58.1819,6.75681,-5.71679,-1.93736,17.0604,
0.493803,40.0115,-0.237846,-2.80367,58.1861,6.75409,-5.5766,-1.86307,17.0305,
0.494426,40.0152,-0.23751,-3.00623,58.1883,6.7506,-5.43635,-1.7884,17.0004,
0.495045,40.019,-0.237165,-3.2084,58.1884,6.74635,-5.29605,-1.71335,16.9702,
0.495659,40.0228,-0.236811,-3.41018,58.1867,6.74135,-5.1557,-1.63794,16.9398,
0.496268,40.0266,-0.236448,-3.61154,58.1829,6.7356,-5.01529,-1.56214,16.9092,
0.496873,40.0305,-0.236076,-3.81246,58.1773,6.72911,-4.87484,-1.48597,16.8785,
0.497473,40.0343,-0.235695,-4.01292,58.1697,6.72187,-4.73434,-1.40943,16.8477,
0.498067,40.0382,-0.235306,-4.2129,58.1601,6.7139,-4.59379,-1.33249,16.8167,
0.498656,40.042,-0.234907,-4.41239,58.1487,6.70519,-4.45319,-1.25518,16.7855,
0.499239,40.0459,-0.234499,-4.61136,58.1353,6.69575,-4.31255,-1.17748,16.7542,
0.499817,40.0498,-0.234083,-4.80979,58.1201,6.6856,-4.17186,-1.0994,16.7227,
0.500388,40.0538,-0.233658,-5.00768,58.103,6.67472,-4.03113,-1.02093,16.691,
0.500953,40.0577,-0.233224,-5.20499,58.084,6.66313,-3.89036,-0.942064,16.6592,
0.501513,40.0617,-0.232781,-5.40172,58.0631,6.65082,-3.74954,-0.86281,16.6273,
0.502065,40.0656,-0.23233,-5.59784,58.0404,6.63781,-3.60869,-0.783162,16.5951,
0.502611,40.0696,-0.23187,-5.79333,58.0159,6.6241,-3.46779,-0.703119,16.5629,
0.50315,40.0736,-0.231401,-5.98819,57.9895,6.6097,-3.32686,-0.62268,16.5304,
0.503683,40.0776,-0.230924,-6.18239,57.9613,6.5946,-3.18589,-0.541841,16.4978,
0.504208,40.0816,-0.230438,-6.37592,57.9313,6.57881,-3.04488,-0.460601,16.465,
0.504726,40.0857,-0.229944,-6.56875,57.8995,6.56234,-2.90384,-0.378959,16.4321,
0.505236,40.0897,-0.229441,-6.76088,57.866,6.54519,-2.76276,-0.296913,16.3989,
0.505739,40.0938,-0.22893,-6.95229,57.8306,6.52737,-2.62166,-0.21446,16.3657,
0.506235,40.0979,-0.228411,-7.14295,57.7935,6.50888,-2.48052,-0.1316,16.3322,
0.506722,40.102,-0.227883,-7.33286,57.7547,6.48972,-2.33935,-0.0483287,16.2986,
0.507202,40.1061,-0.227347,-7.52201,57.7141,6.4699,-2.19815,0.0353541,16.2648,
0.507673,40.1102,-0.226803,-7.71036,57.6718,6.44943,-2.05692,0.119451,16.2309,
0.508136,40.1143,-0.226251,-7.89792,57.6278,6.42831,-1.91567,0.203963,16.1967,
0.50859,40.1185,-0.22569,-8.08465,57.582,6.40655,-1.77439,0.288893,16.1625,
0.509037,40.1226,-0.225121,-8.27056,57.5346,6.38414,-1.63309,0.374242,16.128,
0.509474,40.1268,-0.224544,-8.45563,57.4855,6.3611,-1.49177,0.460013,16.0933,
0.509903,40.131,-0.22396,-8.63983,57.4348,6.33742,-1.35043,0.546207,16.0585,
0.510322,40.1352,-0.223367,-8.82316,57.3823,6.31312,-1.20906,0.632827,16.0235,
0.510733,40.1394,-0.222766,-9.0056,57.3283,6.2882,-1.06768,0.719874,15.9884,
0.511134,40.1436,-0.222157,-9.18714,57.2726,6.26267,-0.926281,0.807351,15.953,
0.511526,40.1478,-0.22154,-9.36776,57.2153,6.23652,-0.784867,0.895258,15.9175,
0.511909,40.1521,-0.220916,-9.54746,57.1564,6.20976,-0.64344,0.983599,15.8818,
0.512282,40.1563,-0.220284,-9.72621,57.0958,6.1824,-0.501999,1.07238,15.846,
0.512646,40.1606,-0.219644,-9.904,57.0337,6.15444,-0.360548,1.16159,15.8099,
0.512999,40.1649,-0.218996,-10.0808,56.9701,6.1259,-0.219088,1.25124,15.7737,
0.513343,40.1692,-0.21834,-10.2567,56.9048,6.09676,-0.0776198,1.34134,15.7373,
0.513677,40.1735,-0.217677,-10.4315,56.8381,6.06704,0.0638547,1.43187,15.7007,
0.514,40.1778,-0.217007,-10.6054,56.7697,6.03675,0.205334,1.52286,15.6639,
0.514314,40.1821,-0.216328,-10.7782,56.6999,6.00588,0.346816,1.61429,15.627,
0.514617,40.1864,-0.215642,-10.95,56.6286,5.97444,0.4883,1.70617,15.5898,
0.514909,40.1908,-0.214949,-11.1207,56.5557,5.94244,0.629783,1.7985,15.5525,
0.515192,40.1951,-0.214249,-11.2904,56.4814,5.90988,0.771265,1.89128,15.515,
0.515463,40.1995,-0.21354,-11.459,56.4056,5.87677,0.912743,1.98453,15.4773,
0.515724,40.2039,-0.212825,-11.6266,56.3283,5.84311,1.05422,2.07823,15.4394,
0.515974,40.2082,-0.212102,-11.7931,56.2496,5.80891,1.19568,2.17238,15.4013,
0.516213,40.2126,-0.211372,-11.9584,56.1694,5.77417,1.33714,2.26701,15.363,
0.516441,40.217,-0.210635,-12.1226,56.0878,5.7389,1.47858,2.36209,15.3246,
0.516657,40.2214,-0.20989,-12.2858,56.0048,5.70309,1.62002,2.45764,15.2859,
0.516863,40.2259,-0.209139,-12.4477,55.9204,5.66677,1.76144,2.55366,15.2471,
0.517057,40.2303,-0.20838,-12.6086,55.8347,5.62992,1.90284,2.65016,15.2081,
0.51724,40.2347,-0.207614,-12.7683,55.7475,5.59256,2.04423,2.74712,15.1689,
0.517412,40.2392,-0.206841,-12.9268,55.659,5.5547,2.18559,2.84456,15.1294,
0.517572,40.2436,-0.206061,-13.0841,55.5691,5.51632,2.32694,2.94248,15.0898,
0.51772,40.2481,-0.205275,-13.2402,55.4779,5.47745,2.46826,3.04087,15.05,
0.517856,40.2526,-0.204481,-13.3952,55.3853,5.43809,2.60955,3.13975,15.01,
0.517981,40.2571,-0.20368,-13.5489,55.2914,5.39824,2.75082,3.23911,14.9698,
0.518094,40.2616,-0.202873,-13.7015,55.1963,5.3579,2.89205,3.33896,14.9294,
0.518195,40.266,-0.202059,-13.8528,55.0998,5.31708,3.03326,3.43929,14.8888,
0.518284,40.2706,-0.201238,-14.0028,55.0021,5.27579,3.17443,3.54012,14.848,
0.518361,40.2751,-0.20041,-14.1516,54.9031,5.23403,3.31556,3.64144,14.807,
0.518425,40.2796,-0.199576,-14.2992,54.8028,5.19181,3.45665,3.74325,14.7658,
0.518478,40.2841,-0.198735,-14.4455,54.7013,5.14912,3.59771,3.84556,14.7244,
0.518518,40.2887,-0.197888,-14.5905,54.5986,5.10599,3.73872,3.94837,14.6828,
0.518545,40.2932,-0.197034,-14.7342,54.4947,5.0624,3.87969,4.05169,14.641,
0.518561,40.2977,-0.196173,-14.8767,54.3895,5.01837,4.02061,4.1555,14.5989,
0.518564,40.3023,-0.195306,-15.0178,54.2832,4.97389,4.16147,4.25983,14.5567,
0.518554,40.3069,-0.194433,-15.1577,54.1756,4.92899,4.30229,4.36466,14.5143,
0.518531,40.3114,-0.193553,-15.2962,54.067,4.88365,4.44305,4.47,14.4716,
0.518496,40.316,-0.192667,-15.4334,53.9571,4.83789,4.58376,4.57586,14.4288,
0.518448,40.3206,-0.191774,-15.5692,53.8461,4.79171,4.72441,4.68223,14.3857,
0.518388,40.3252,-0.190875,-15.7038,53.734,4.74511,4.86499,4.78912,14.3424,
0.518314,40.3298,-0.18997,-15.8369,53.6208,4.6981,5.00551,4.89653,14.2989,
0.518228,40.3344,-0.189059,-15.9687,53.5064,4.65069,5.14596,5.00446,14.2552,
0.518128,40.339,-0.188142,-16.0992,53.391,4.60288,5.28635,5.11292,14.2113,
0.518016,40.3436,-0.187219,-16.2282,53.2745,4.55467,5.42666,5.2219,14.1672,
0.51789,40.3482,-0.186289,-16.3559,53.1569,4.50607,5.56689,5.33142,14.1228,
0.517752,40.3528,-0.185354,-16.4822,53.0383,4.45709,5.70705,5.44146,14.0783,
0.5176,40.3575,-0.184412,-16.6071,52.9186,4.40773,5.84713,5.55204,14.0335,
0.517435,40.3621,-0.183465,-16.7306,52.7979,4.35799,5.98713,5.66316,13.9885,
0.517257,40.3667,-0.182511,-16.8527,52.6761,4.30788,6.12704,5.77482,13.9433,
0.517065,40.3714,-0.181552,-16.9734,52.5534,4.2574,6.26686,5.88702,13.8978,
0.51686,40.376,-0.180587,-17.0926,52.4297,4.20657,6.40659,5.99976,13.8522,
0.516642,40.3807,-0.179617,-17.2104,52.3049,4.15537,6.54622,6.11305,13.8063,
0.51641,40.3853,-0.17864,-17.3268,52.1792,4.10383,6.68576,6.22688,13.7602,
0.516165,40.39,-0.177658,-17.4417,52.0526,4.05194,6.8252,6.34127,13.7138,
0.515907,40.3947,-0.17667,-17.5552,51.925,3.99971,6.96453,6.45621,13.6673,
0.515634,40.3993,-0.175676,-17.6672,51.7965,3.94714,7.10376,6.57171,13.6205,
0.515349,40.404,-0.174677,-17.7778,51.667,3.89424,7.24288,6.68776,13.5735,
0.515049,40.4087,-0.173673,-17.8868,51.5367,3.84101,7.38188,6.80438,13.5262,
0.514737,40.4134,-0.172662,-17.9944,51.4054,3.78747,7.52077,6.92156,13.4788,
0.51441,40.418,-0.171647,-18.1005,51.2733,3.7336,7.65954,7.0393,13.4311,
0.51407,40.4227,-0.170626,-18.2052,51.1403,3.67943,7.79819,7.15762,13.3832,
0.513716,40.4274,-0.169599,-18.3083,51.0064,3.62494,7.93671,7.2765,13.335,
0.513348,40.4321,-0.168568,-18.4099,50.8717,3.57016,8.0751,7.39595,13.2866,
0.512967,40.4368,-0.16753,-18.51,50.7362,3.51508,8.21336,7.51599,13.238,
0.512571,40.4415,-0.166488,-18.6086,50.5998,3.4597,8.35148,7.63659,13.1891,
0.512162,40.4462,-0.16544,-18.7057,50.4627,3.40404,8.48947,7.75778,13.14,
0.511739,40.4509,-0.164388,-18.8013,50.3247,3.34809,8.62731,7.87955,13.0907,
0.511303,40.4556,-0.16333,-18.8953,50.1859,3.29187,8.765,8.00191,13.0411,
0.510852,40.4603,-0.162267,-18.9878,50.0464,3.23538,8.90255,8.12485,12.9913,
0.510388,40.465,-0.161199,-19.0787,49.9061,3.17861,9.03994,8.24838,12.9412,
0.509909,40.4697,-0.160125,-19.1681,49.7651,3.12159,9.17717,8.37251,12.8909,
0.509417,40.4744,-0.159047,-19.2559,49.6233,3.0643,9.31424,8.49723,12.8404,
0.508911,40.4791,-0.157964,-19.3422,49.4808,3.00677,9.45114,8.62254,12.7896,
0.508391,40.4838,-0.156876,-19.427,49.3376,2.94898,9.58788,8.74846,12.7386,
0.507857,40.4885,-0.155783,-19.5101,49.1937,2.89095,9.72444,8.87498,12.6874,
0.507309,40.4932,-0.154685,-19.5917,49.0491,2.83268,9.86082,9.0021,12.6359,
0.506747,40.498,-0.153583,-19.6717,48.9039,2.77418,9.99703,9.12983,12.5841,
0.506171,40.5027,-0.152476,-19.7501,48.7579,2.71545,10.133,9.25816,12.5321,
0.505581,40.5074,-0.151364,-19.827,48.6114,2.6565,10.2689,9.38711,12.4799,
0.504977,40.5121,-0.150247,-19.9022,48.4642,2.59733,10.4045,9.51667,12.4274,
0.504359,40.5168,-0.149126,-19.9758,48.3163,2.53794,10.5399,9.64685,12.3746,
0.503727,40.5215,-0.148,-20.0479,48.1679,2.47834,10.6752,9.77765,12.3216,
0.503081,40.5262,-0.146869,-20.1183,48.0188,2.41854,10.8102,9.90906,12.2684,
0.502421,40.5309,-0.145734,-20.1872,47.8692,2.35854,10.945,10.0411,12.2149,
0.501747,40.5357,-0.144595,-20.2544,47.719,2.29835,11.0796,10.1738,12.1611,
0.50106,40.5404,-0.143451,-20.32,47.5682,2.23797,11.214,10.3071,12.1071,
0.500358,40.5451,-0.142302,-20.384,47.4169,2.1774,11.3482,10.441,12.0529,
0.499642,40.5498,-0.14115,-20.4463,47.2651,2.11665,11.4821,10.5755,11.9983,
0.498912,40.5545,-0.139993,-20.507,47.1127,2.05573,11.6158,10.7107,11.9436,
0.498169,40.5592,-0.138832,-20.5661,46.9598,1.99463,11.7492,10.8466,11.8885,
0.497411,40.5639,-0.137666,-20.6236,46.8064,1.93338,11.8825,10.983,11.8332,
0.496639,40.5686,-0.136496,-20.6794,46.6525,1.87196,12.0154,11.1201,11.7777,
0.495854,40.5733,-0.135323,-20.7335,46.4982,1.81038,12.1481,11.2579,11.7219,
0.495054,40.578,-0.134145,-20.786,46.3434,1.74866,12.2806,11.3963,11.6658,
0.494241,40.5827,-0.132963,-20.8369,46.1881,1.68679,12.4128,11.5353,11.6095,
0.493414,40.5874,-0.131777,-20.8861,46.0324,1.62478,12.5447,11.675,11.5529,
0.492573,40.5921,-0.130587,-20.9336,45.8763,1.56264,12.6763,11.8154,11.496,
0.491718,40.5968,-0.129393,-20.9795,45.7198,1.50036,12.8077,11.9564,11.4389,
0.490849,40.6015,-0.128195,-21.0237,45.5628,1.43796,12.9388,12.098,11.3815,
0.489967,40.6062,-0.126993,-21.0663,45.4055,1.37544,13.0696,12.2404,11.3239,
0.489071,40.6109,-0.125787,-21.1072,45.2478,1.3128,13.2001,12.3834,11.2659,
0.48816,40.6156,-0.124578,-21.1464,45.0897,1.25006,13.3303,12.527,11.2077,
0.487237,40.6202,-0.123365,-21.1839,44.9313,1.1872,13.4602,12.6713,11.1493,
0.486299,40.6249,-0.122148,-21.2197,44.7726,1.12425,13.5898,12.8163,11.0906,
0.485348,40.6296,-0.120928,-21.2539,44.6135,1.0612,13.7191,12.9619,11.0316,
0.484383,40.6342,-0.119704,-21.2863,44.4541,0.998057,13.848,13.1082,10.9723,
0.483405,40.6389,-0.118476,-21.3171,44.2945,0.934829,13.9766,13.2552,10.9128,
0.482413,40.6436,-0.117245,-21.3462,44.1345,0.871521,14.1049,13.4029,10.853,
0.481407,40.6482,-0.11601,-21.3736,43.9743,0.808137,14.2329,13.5512,10.7929,
0.480388,40.6529,-0.114772,-21.3993,43.8138,0.744682,14.3604,13.7003,10.7325,
0.479356,40.6575,-0.113531,-21.4232,43.653,0.68116,14.4877,13.85,10.6719,
0.478309,40.6622,-0.112286,-21.4455,43.492,0.617578,14.6146,14.0004,10.611,
0.47725,40.6668,-0.111038,-21.4661,43.3308,0.55394,14.7411,14.1514,10.5498,
0.476177,40.6714,-0.109786,-21.485,43.1694,0.490251,14.8673,14.3032,10.4884,
0.475091,40.6761,-0.108532,-21.5021,43.0078,0.426516,14.993,14.4556,10.4266,
0.473992,40.6807,-0.107274,-21.5176,42.846,0.362741,15.1184,14.6088,10.3646,
0.472879,40.6853,-0.106013,-21.5313,42.6841,0.298929,15.2434,14.7626,10.3023,
0.471753,40.6899,-0.104749,-21.5433,42.5219,0.235087,15.368,14.9171,10.2398,
0.470614,40.6945,-0.103482,-21.5536,42.3597,0.171219,15.4922,15.0723,10.1769,
0.469462,40.6991,-0.102212,-21.5622,42.1973,0.10733,15.616,15.2282,10.1138,
0.468297,40.7037,-0.100939,-21.5691,42.0348,0.0434256,15.7394,15.3848,10.0504,
0.467119,40.7083,-0.0996626,-21.5742,41.8721,-0.0204892,15.8624,15.5421,9.98675,
0.465927,40.7129,-0.0983839,-21.5776,41.7094,-0.0844094,15.9849,15.7001,9.92279,
0.464723,40.7175,-0.0971022,-21.5793,41.5466,-0.14833,16.107,15.8588,9.85855,
0.463506,40.722,-0.0958179,-21.5793,41.3838,-0.212246,16.2286,16.0182,9.79403,
0.462277,40.7266,-0.0945308,-21.5775,41.2208,-0.276151,16.3498,16.1783,9.72923,
0.461034,40.7312,-0.093241,-21.574,41.0579,-0.340042,16.4706,16.3392,9.66415,
0.459779,40.7357,-0.0919487,-21.5687,40.8949,-0.403913,16.5908,16.5007,9.59878,
0.458511,40.7403,-0.0906537,-21.5618,40.7319,-0.467758,16.7106,16.6629,9.53313,
0.457231,40.7448,-0.0893562,-21.5531,40.5689,-0.531573,16.8299,16.8258,9.4672,
0.455938,40.7493,-0.0880563,-21.5426,40.4059,-0.595352,16.9488,16.9895,9.40098,
0.454633,40.7539,-0.0867539,-21.5304,40.2429,-0.659091,17.0671,17.1538,9.33448,
0.453316,40.7584,-0.0854491,-21.5165,40.08,-0.722783,17.1849,17.3189,9.2677,
0.451986,40.7629,-0.0841421,-21.5008,39.9171,-0.786424,17.3023,17.4847,9.20063,
0.450644,40.7674,-0.0828327,-21.4834,39.7543,-0.850009,17.4191,17.6512,9.13328,
0.449289,40.7719,-0.0815211,-21.4643,39.5916,-0.913532,17.5354,17.8184,9.06564,
0.447923,40.7764,-0.0802073,-21.4434,39.4289,-0.976989,17.6511,17.9863,8.99772,
0.446545,40.7808,-0.0788915,-21.4208,39.2664,-1.04037,17.7663,18.1549,8.92952,
0.445154,40.7853,-0.0775735,-21.3964,39.104,-1.10368,17.881,18.3242,8.86103,
0.443752,40.7898,-0.0762535,-21.3703,38.9417,-1.1669,17.9951,18.4943,8.79226,
0.442338,40.7942,-0.0749316,-21.3424,38.7796,-1.23004,18.1086,18.6651,8.7232,
0.440912,40.7987,-0.0736077,-21.3128,38.6176,-1.29308,18.2216,18.8366,8.65385,
0.439475,40.8031,-0.072282,-21.2815,38.4558,-1.35603,18.334,19.0088,8.58423,
0.438026,40.8075,-0.0709545,-21.2484,38.2941,-1.41887,18.4458,19.1817,8.51432,
0.436566,40.8119,-0.0696252,-21.2136,38.1327,-1.4816,18.557,19.3553,8.44412,
0.435094,40.8163,-0.0682942,-21.177,37.9715,-1.54422,18.6676,19.5297,8.37364,
0.433611,40.8207,-0.0669616,-21.1386,37.8105,-1.60672,18.7775,19.7047,8.30288,
0.432117,40.8251,-0.0656274,-21.0986,37.6498,-1.66909,18.8869,19.8805,8.23183,
0.430611,40.8295,-0.0642917,-21.0568,37.4893,-1.73133,18.9956,20.057,8.1605,
0.429095,40.8339,-0.0629545,-21.0132,37.3291,-1.79344,19.1037,20.2342,8.08889,
0.427568,40.8382,-0.0616159,-20.9679,37.1692,-1.8554,19.2111,20.4121,8.01699,
0.426029,40.8426,-0.0602759,-20.9208,37.0095,-1.91722,19.3179,20.5907,7.94482,
0.42448,40.8469,-0.0589347,-20.872,36.8502,-1.97889,19.424,20.7701,7.87236,
0.422921,40.8512,-0.0575922,-20.8215,36.6912,-2.0404,19.5294,20.9501,7.79962,
0.42135,40.8555,-0.0562485,-20.7692,36.5325,-2.10174,19.6342,21.1309,7.72659,
0.41977,40.8599,-0.0549038,-20.7152,36.3742,-2.16292,19.7383,21.3124,7.65329,
0.418179,40.8641,-0.0535579,-20.6595,36.2163,-2.22392,19.8416,21.4946,7.57971,
0.416577,40.8684,-0.0522111,-20.602,36.0587,-2.28474,19.9443,21.6774,7.50585,
0.414966,40.8727,-0.0508634,-20.5427,35.9015,-2.34538,20.0462,21.861,7.43172,
0.413344,40.877,-0.0495147,-20.4818,35.7448,-2.40583,20.1474,22.0453,7.3573,
0.411712,40.8812,-0.0481653,-20.4191,35.5884,-2.46608,20.2478,22.2303,7.28261,
0.410071,40.8855,-0.0468151,-20.3546,35.4326,-2.52613,20.3475,22.416,7.20764,
0.40842,40.8897,-0.0454643,-20.2884,35.2771,-2.58597,20.4465,22.6024,7.1324,
0.406759,40.8939,-0.0441128,-20.2205,35.1221,-2.6456,20.5447,22.7895,7.05689,
0.405088,40.8981,-0.0427608,-20.1509,34.9676,-2.70501,20.6421,22.9773,6.9811,
0.403408,40.9023,-0.0414084,-20.0796,34.8136,-2.7642,20.7387,23.1658,6.90504,
0.401719,40.9065,-0.0400555,-20.0065,34.6601,-2.82315,20.8346,23.3549,6.8287,
0.400021,40.9106,-0.0387023,-19.9317,34.5072,-2.88188,20.9296,23.5448,6.7521,
0.398313,40.9148,-0.0373488,-19.8551,34.3548,-2.94036,21.0238,23.7353,6.67523,
0.396597,40.9189,-0.0359951,-19.7769,34.2029,-2.99859,21.1172,23.9266,6.5981,
0.394871,40.9231,-0.0346412,-19.6969,34.0516,-3.05657,21.2098,24.1185,6.52069,
0.393137,40.9272,-0.0332873,-19.6152,33.9009,-3.11429,21.3015,24.3111,6.44303,
0.391395,40.9313,-0.0319334,-19.5318,33.7508,-3.17175,21.3924,24.5043,6.36509,
0.389643,40.9354,-0.0305796,-19.4467,33.6013,-3.22894,21.4824,24.6982,6.2869,
0.387884,40.9395,-0.029226,-19.3599,33.4524,-3.28585,21.5715,24.8928,6.20845,
0.386116,40.9435,-0.0278725,-19.2714,33.3041,-3.34248,21.6598,25.0881,6.12974,
0.38434,40.9476,-0.0265194,-19.1811,33.1566,-3.39883,21.7471,25.284,6.05077,
0.382556,40.9516,-0.0251667,-19.0892,33.0097,-3.45488,21.8336,25.4806,5.97154,
0.380764,40.9557,-0.0238144,-18.9956,32.8635,-3.51063,21.9192,25.6778,5.89207,
0.378965,40.9597,-0.0224626,-18.9003,32.718,-3.56608,22.0038,25.8757,5.81234,
0.377157,40.9637,-0.0211114,-18.8033,32.5732,-3.62121,22.0876,26.0742,5.73236,
0.375343,40.9677,-0.0197609,-18.7046,32.4291,-3.67604,22.1703,26.2734,5.65213,
0.373521,40.9716,-0.0184112,-18.6042,32.2858,-3.73053,22.2522,26.4732,5.57166,
0.371691,40.9756,-0.0170624,-18.5022,32.1433,-3.7847,22.3331,26.6736,5.49094,
0.369855,40.9795,-0.0157144,-18.3985,32.0015,-3.83854,22.413,26.8746,5.40998,
0.368012,40.9835,-0.0143675,-18.2931,31.8606,-3.89203,22.4919,27.0763,5.32878,
0.366161,40.9874,-0.0130216,-18.186,31.7204,-3.94518,22.5699,27.2786,5.24734,
0.364305,40.9913,-0.0116769,-18.0773,31.5811,-3.99798,22.6468,27.4815,5.16567,
0.362441,40.9952,-0.0103335,-17.9669,31.4426,-4.05041,22.7228,27.685,5.08376,
0.360571,40.999,-0.00899138,-17.8549,31.305,-4.10249,22.7978,27.8891,5.00163,
0.358695,41.0029,-0.00765071,-17.7412,31.1683,-4.15419,22.8717,28.0938,4.91926,
0.356813,41.0067,-0.00631154,-17.6259,31.0324,-4.20552,22.9446,28.2991,4.83667,
0.354925,41.0106,-0.00497397,-17.5089,30.8975,-4.25646,23.0164,28.505,4.75386,
0.353031,41.0144,-0.00363809,-17.3903,30.7634,-4.30701,23.0872,28.7114,4.67082,
0.351131,41.0182,-0.00230397,-17.2701,30.6304,-4.35717,23.157,28.9185,4.58757,
0.349226,41.022,-0.000971714,-17.1482,30.4982,-4.40693,23.2257,29.1261,4.5041,
0.347315,41.0257,0.00035859,-17.0248,30.3671,-4.45628,23.2933,29.3342,4.42042,
0.345399,41.0295,0.00168685,-16.8997,30.2369,-4.50522,23.3598,29.5429,4.33654,
0.343478,41.0332,0.00301298,-16.773,30.1077,-4.55374,23.4252,29.7521,4.25244,
0.341552,41.0369,0.00433689,-16.6447,29.9796,-4.60183,23.4895,29.9619,4.16814,
0.339621,41.0406,0.00565848,-16.5148,29.8524,-4.64949,23.5528,30.1722,4.08365,
0.337685,41.0443,0.00697765,-16.3834,29.7264,-4.69672,23.6148,30.383,3.99895,
0.335745,41.048,0.00829432,-16.2503,29.6014,-4.74349,23.6758,30.5944,3.91406,
0.3338,41.0517,0.00960839,-16.1157,29.4774,-4.78982,23.7356,30.8062,3.82898,
0.331852,41.0553,0.0109198,-15.9795,29.3546,-4.83569,23.7943,31.0186,3.74371,
0.329899,41.0589,0.0122283,-15.8417,29.2329,-4.8811,23.8518,31.2314,3.65826,
0.327942,41.0625,0.013534,-15.7024,29.1123,-4.92603,23.9082,31.4448,3.57263,
0.325982,41.0661,0.0148367,-15.5615,28.9929,-4.97049,23.9634,31.6586,3.48682,
0.324018,41.0697,0.0161363,-15.4191,28.8747,-5.01447,24.0174,31.8728,3.40084,
0.32205,41.0733,0.0174327,-15.2752,28.7576,-5.05796,24.0702,32.0875,3.31469,
0.320079,41.0768,0.0187258,-15.1298,28.6417,-5.10095,24.1218,32.3027,3.22837,
0.318105,41.0803,0.0200155,-14.9828,28.5271,-5.14345,24.1723,32.5183,3.14189,
0.316128,41.0838,0.0213018,-14.8343,28.4136,-5.18543,24.2215,32.7344,3.05525,
0.314148,41.0873,0.0225844,-14.6843,28.3015,-5.2269,24.2695,32.9508,2.96846,
0.312166,41.0908,0.0238633,-14.5329,28.1906,-5.26785,24.3163,33.1677,2.88151,
0.310181,41.0943,0.0251385,-14.3799,28.0809,-5.30827,24.3618,33.385,2.79442,
0.308193,41.0977,0.0264097,-14.2255,27.9726,-5.34816,24.4062,33.6027,2.70719,
0.306204,41.1012,0.0276769,-14.0696,27.8656,-5.3875,24.4492,33.8208,2.61982,
0.304212,41.1046,0.02894,-13.9123,27.7599,-5.42631,24.4911,34.0392,2.53231,
0.302219,41.108,0.0301988,-13.7535,27.6556,-5.46455,24.5316,34.258,2.44467,
0.300224,41.1113,0.0314534,-13.5933,27.5527,-5.50224,24.5709,34.4772,2.3569,
0.298227,41.1147,0.0327035,-13.4316,27.4511,-5.53936,24.6089,34.6967,2.26902,
0.296229,41.118,0.033949,-13.2686,27.3509,-5.57591,24.6457,34.9165,2.18101,
0.294229,41.1213,0.0351899,-13.1041,27.2522,-5.61188,24.6812,35.1367,2.09289,
0.292229,41.1247,0.036426,-12.9383,27.1549,-5.64726,24.7154,35.3571,2.00466,
